folio_integrante;edad;ponderador;grupo;resultado_general_entrevista;region_Centro;region_Centro Norte;region_Frontera;region_Pacifico-Norte;region_Pacífico Sur;region_Pacífico-Centro;region_Península;sexo_Mujer;estrato_Rural  ( <2500 Hab );estrato_Urbano ( 2500-99,999 Hab)
2022_20076028_09;3;16368.5351398412;Preescolares;1;False;False;False;False;True;False;False;True;True;False
2022_20076030_05;2;16368.5351398412;Preescolares;1;False;False;False;False;True;False;False;True;True;False
2022_20272013_02;2;14253.2992940406;Preescolares;1;False;False;False;False;True;False;False;True;False;True
2022_20272015_04;4;32738.0468159995;Preescolares;1;False;False;False;False;True;False;False;True;False;True
2022_20272025_03;2;29324.4526161425;Preescolares;1;False;False;False;False;True;False;False;False;False;True
2022_20339023_06;4;31621.4211855121;Preescolares;1;False;False;False;False;True;False;False;False;True;False
2022_20515009_05;1;39397.90091114;Preescolares;1;False;False;False;False;True;False;False;True;False;True
2022_21147014_04;4;24256.4976609564;Preescolares;1;False;False;False;False;True;False;False;False;True;False
2022_21148020_05;3;70336.2615999188;Preescolares;1;False;False;False;False;True;False;False;False;False;True
2022_21148024_06;1;70336.2615999188;Preescolares;1;False;False;False;False;True;False;False;False;False;True
2022_22001006_04;3;20178.3878551429;Preescolares;1;False;True;False;False;False;False;False;False;False;True
2022_22001016_03;2;36871.1811064663;Preescolares;1;False;True;False;False;False;False;False;True;False;True
2022_22004019_06;2;16006.1467771808;Preescolares;1;False;True;False;False;False;False;False;False;True;False
2022_22004021_04;3;21987.2037987084;Preescolares;1;False;True;False;False;False;False;False;True;True;False
2022_22011002_05;4;11504.3610706354;Preescolares;1;False;True;False;False;False;False;False;False;False;True
2022_22011029_04;2;11469.363436775;Preescolares;1;False;True;False;False;False;False;False;True;False;True
2022_22014093_04;1;45860.9912662678;Preescolares;1;False;True;False;False;False;False;False;False;False;False
2022_22014114_03;4;22566.7741037548;Preescolares;1;False;True;False;False;False;False;False;False;False;False
2022_22016031_05;4;23527.3473958234;Preescolares;1;False;True;False;False;False;False;False;False;True;False
2022_22016049_03;4;10498.2885256013;Preescolares;0;False;True;False;False;False;False;False;False;False;True
2022_23002004_02;1;7087.04817192517;Preescolares;1;False;False;False;False;False;False;True;False;False;True
2022_23002039_07;1;6353.4340017231;Preescolares;1;False;False;False;False;False;False;True;True;True;False
2022_23004011_05;3;10667.7442520413;Preescolares;1;False;False;False;False;False;False;True;False;False;False
2022_23005084_04;2;22996.7161765383;Preescolares;0;False;False;False;False;False;False;True;False;False;False
2022_23005096_04;2;21838.4078514599;Preescolares;1;False;False;False;False;False;False;True;False;False;False
2022_23006017_03;2;5143.56832536062;Preescolares;1;False;False;False;False;False;False;True;True;True;False
2022_23008058_05;1;35832.7520646174;Preescolares;1;False;False;False;False;False;False;True;True;False;False
2022_24021028_03;1;22447.0618559723;Preescolares;1;False;True;False;False;False;False;False;False;True;False
2022_24021037_03;2;22447.0618559723;Preescolares;0;False;True;False;False;False;False;False;False;True;False
2022_24028023_05;1;16590.380585061;Preescolares;1;False;True;False;False;False;False;False;False;False;False
2022_24028080_05;4;14054.992134524;Preescolares;1;False;True;False;False;False;False;False;False;False;False
2022_24028080_06;2;14054.992134524;Preescolares;1;False;True;False;False;False;False;False;False;False;False
2022_24037017_03;3;25094.486953984;Preescolares;1;False;True;False;False;False;False;False;True;True;False
2022_24037019_04;1;25094.486953984;Preescolares;1;False;True;False;False;False;False;False;True;True;False
2022_24037026_07;2;10690.0201083087;Preescolares;1;False;True;False;False;False;False;False;False;True;False
2022_24037040_04;1;14684.5867406866;Preescolares;1;False;True;False;False;False;False;False;True;True;False
2022_24052009_03;4;45860.9912662678;Preescolares;1;False;True;False;False;False;False;False;True;False;True
2022_25001001_03;4;14363.3323243635;Preescolares;0;False;False;False;True;False;False;False;True;False;False
2022_25001009_03;4;18437.1426753219;Preescolares;1;False;False;False;True;False;False;False;False;False;False
2022_25001028_02;2;14780.3322950708;Preescolares;1;False;False;False;True;False;False;False;True;False;False
2022_25006062_03;3;55477.2924723821;Preescolares;1;False;False;False;True;False;False;False;False;False;False
2022_25006120_04;4;26184.1308689693;Preescolares;0;False;False;False;True;False;False;False;False;False;True
2022_25011022_05;3;10615.9460277525;Preescolares;1;False;False;False;True;False;False;False;True;False;True
2022_26019017_05;4;28823.5729241213;Preescolares;1;False;False;False;True;False;False;False;True;False;True
2022_26019020_04;3;33320.4837374711;Preescolares;1;False;False;False;True;False;False;False;True;False;True
2022_26019024_04;4;32972.2424145596;Preescolares;1;False;False;False;True;False;False;False;False;False;True
2022_26019032_04;1;35945.1495175116;Preescolares;1;False;False;False;True;False;False;False;False;False;True
2022_26030036_04;1;39073.0060061166;Preescolares;0;False;False;False;True;False;False;False;True;False;False
2022_26030070_02;3;10291.6483205894;Preescolares;0;False;False;False;True;False;False;False;False;False;False
2022_26030070_03;2;8518.25318125938;Preescolares;1;False;False;False;True;False;False;False;True;False;False
2022_26042027_04;4;58671.5403902513;Preescolares;1;False;False;False;True;False;False;False;True;False;False
2022_26047016_04;4;18314.0034426501;Preescolares;0;False;False;False;True;False;False;False;False;True;False
2022_26047021_07;4;13033.5367549674;Preescolares;1;False;False;False;True;False;False;False;True;True;False
2022_26047021_09;1;13033.5367549674;Preescolares;0;False;False;False;True;False;False;False;True;True;False
2022_26047021_10;1;13033.5367549674;Preescolares;1;False;False;False;True;False;False;False;True;True;False
2022_26047030_05;2;17808.6434666219;Preescolares;0;False;False;False;True;False;False;False;False;True;False
2022_26047032_05;3;12673.8869469569;Preescolares;1;False;False;False;True;False;False;False;True;True;False
2022_26055011_03;4;15194.1153282819;Preescolares;1;False;False;False;True;False;False;False;True;False;False
2022_26055011_04;1;15194.1153282819;Preescolares;1;False;False;False;True;False;False;False;True;False;False
2022_27002011_08;4;15133.6839468119;Preescolares;1;False;False;False;False;False;False;True;True;False;True
2022_27002018_05;4;21083.7789962646;Preescolares;1;False;False;False;False;False;False;True;True;False;True
2022_27002026_06;2;11165.3931697488;Preescolares;1;False;False;False;False;False;False;True;False;False;True
2022_27002037_04;1;11034.5954934453;Preescolares;1;False;False;False;False;False;False;True;True;True;False
2022_27004044_03;3;20089.8416316903;Preescolares;1;False;False;False;False;False;False;True;True;False;False
2022_27004044_04;1;20089.8416316903;Preescolares;1;False;False;False;False;False;False;True;True;False;False
2022_27010012_03;3;17535.9089626066;Preescolares;1;False;False;False;False;False;False;True;False;True;False
2022_27010020_03;3;11048.7400942544;Preescolares;1;False;False;False;False;False;False;True;True;True;False
2022_27017024_05;2;18619.9252332458;Preescolares;1;False;False;False;False;False;False;True;False;False;True
2022_27017024_06;1;18619.9252332458;Preescolares;1;False;False;False;False;False;False;True;False;False;True
2022_28017010_04;2;23480.1104434078;Preescolares;1;False;False;True;False;False;False;False;False;True;False
2022_28017028_05;4;21018.0098376192;Preescolares;1;False;False;True;False;False;False;False;False;True;False
2022_28017028_06;3;21018.0098376192;Preescolares;1;False;False;True;False;False;False;False;False;True;False
2022_28017028_07;2;22217.9636825013;Preescolares;1;False;False;True;False;False;False;False;True;True;False
2022_28018014_06;3;17458.5084459002;Preescolares;1;False;False;True;False;False;False;False;False;False;True
2022_28027003_04;4;63268.290577622;Preescolares;1;False;False;True;False;False;False;False;True;False;False
2022_28027003_05;2;63268.290577622;Preescolares;1;False;False;True;False;False;False;False;True;False;False
2022_28027038_06;2;20343.4295632821;Preescolares;1;False;False;True;False;False;False;False;True;False;False
2022_28027042_03;3;34341.003373548;Preescolares;1;False;False;True;False;False;False;False;False;False;False
2022_28032007_02;2;41667.5239043755;Preescolares;1;False;False;True;False;False;False;False;False;False;False
2022_28041007_05;1;11762.6088560575;Preescolares;1;False;False;True;False;False;False;False;True;False;False
2022_29007026_06;3;12962.6650803389;Preescolares;1;True;False;False;False;False;False;False;False;False;True
2022_29007036_04;3;15648.121836271;Preescolares;1;True;False;False;False;False;False;False;True;False;True
2022_29018004_03;4;8092.95348155179;Preescolares;1;True;False;False;False;False;False;False;False;False;True
2022_29031011_06;4;13095.2635847475;Preescolares;1;True;False;False;False;False;False;False;True;False;True
2022_29031030_04;2;17199.7604026224;Preescolares;1;True;False;False;False;False;False;False;False;False;True
2022_29043018_05;4;18060.7424785196;Preescolares;1;True;False;False;False;False;False;False;True;False;True
2022_29043032_03;4;16418.8567986542;Preescolares;1;True;False;False;False;False;False;False;True;False;True
2022_29058010_05;2;19790.5863198064;Preescolares;1;True;False;False;False;False;False;False;True;False;True
2022_30033001_05;1;47521.6045025526;Preescolares;1;True;False;False;False;False;False;False;False;True;False
2022_30033029_04;1;62984.8268261244;Preescolares;1;True;False;False;False;False;False;False;False;True;False
2022_30087007_04;1;61285.0432467934;Preescolares;1;True;False;False;False;False;False;False;False;False;False
2022_30087034_04;2;116000.980159055;Preescolares;1;True;False;False;False;False;False;False;True;False;False
2022_30167007_07;3;102121.400912878;Preescolares;1;True;False;False;False;False;False;False;True;False;True
2022_30201001_04;1;36198.0224034287;Preescolares;0;True;False;False;False;False;False;False;True;True;False
2022_30201004_09;3;36198.0224034287;Preescolares;1;True;False;False;False;False;False;False;True;True;False
2022_31041014_08;4;60502.8369626348;Preescolares;1;False;False;False;False;False;False;True;False;False;False
2022_31050048_05;3;50624.7199610332;Preescolares;1;False;False;False;False;False;False;True;False;False;False
2022_31052038_02;2;7321.82211850496;Preescolares;1;False;False;False;False;False;False;True;True;True;False
2022_31056028_03;4;15818.0381578651;Preescolares;1;False;False;False;False;False;False;True;True;False;True
2022_31079006_07;2;16610.5872854866;Preescolares;1;False;False;False;False;False;False;True;False;False;True
2022_31079028_04;4;10683.3050703664;Preescolares;1;False;False;False;False;False;False;True;False;False;True
2022_31098004_05;4;12085.1616524957;Preescolares;1;False;False;False;False;False;False;True;True;False;True
2022_31098004_06;1;12085.1616524957;Preescolares;1;False;False;False;False;False;False;True;True;False;True
2022_31098009_09;4;14621.5536042541;Preescolares;1;False;False;False;False;False;False;True;True;False;True
2022_31098009_10;2;11533.9417863103;Preescolares;1;False;False;False;False;False;False;True;False;False;True
2022_31098026_06;4;5774.89255646994;Preescolares;1;False;False;False;False;False;False;True;False;False;True
2022_31098026_07;4;7320.81907795412;Preescolares;1;False;False;False;False;False;False;True;True;False;True
2022_31101016_04;2;10386.9074168618;Preescolares;1;False;False;False;False;False;False;True;False;True;False
2022_32010010_04;1;23938.6756696255;Preescolares;0;False;True;False;False;False;False;False;True;False;False
2022_32036009_05;4;8604.03337928756;Preescolares;1;False;True;False;False;False;False;False;True;True;False
2022_32040013_06;3;7493.18586183574;Preescolares;1;False;True;False;False;False;False;False;True;True;False
2022_32040023_11;4;6942.09574517154;Preescolares;1;False;True;False;False;False;False;False;True;True;False
2022_32052003_03;2;6607.76451137414;Preescolares;1;False;True;False;False;False;False;False;True;True;False
2022_32052015_08;3;6607.76451137414;Preescolares;1;False;True;False;False;False;False;False;True;True;False
2022_32052026_03;2;6607.76451137414;Preescolares;0;False;True;False;False;False;False;False;True;True;False
2022_32053007_06;2;10209.139959835;Preescolares;1;False;True;False;False;False;False;False;False;False;True
2022_32053008_03;1;12022.6897894912;Preescolares;1;False;True;False;False;False;False;False;True;False;True
2022_32053010_03;4;12833.4574018368;Preescolares;1;False;True;False;False;False;False;False;False;False;True
2022_32053010_04;3;12022.6897894912;Preescolares;1;False;True;False;False;False;False;False;True;False;True
